Time t / s,Voltage U_B1 / V,Temperature &J_A11 / °C,Temperature &J_A12 / °C
40.299,4.975,20.1702782375632,23.4483940555046
40.402,4.975,20.1702782375632,23.4483940555046
40.5,4.98,20.1702782375632,23.4483940555046
40.6,4.98,20.2713802494933,23.4483940555046
40.7,4.975,20.2284784348186,23.4483940555046
40.8,4.975,20.2284784348186,23.4483940555046
40.901,4.98,20.3295804467487,23.4483940555046
40.999,4.98,20.2284784348186,23.4483940555046
41.1,4.985,20.3295804467487,23.4483940555046
41.199,4.975,20.2284784348186,23.4483940555046
41.3,4.98,20.2284784348186,23.4483940555046
41.4,4.975,20.2284784348186,23.4483940555046
41.5,4.98,20.2284784348186,23.4483940555046
41.601,4.98,20.2284784348186,23.4483940555046
41.7,4.98,20.2284784348186,23.4483940555046
41.8,4.98,20.2713802494933,23.5494960674347
41.899,4.98,20.2713802494933,23.5494960674347
41.999,4.98,20.2713802494933,23.4483940555046
42.1,4.98,20.1702782375632,23.6505980793647
42.199,4.98,20.1702782375632,23.5494960674347
42.3,4.98,20.2713802494933,23.5494960674347
42.4,4.98,20.1702782375632,23.5494960674347
42.501,4.98,20.1702782375632,23.5494960674347
42.599,4.98,20.1702782375632,23.6505980793647
42.699,4.98,20.1702782375632,23.6505980793647
42.802,4.98,20.2713802494933,23.6505980793647
42.9,4.98,20.3295804467487,23.7517000912948
43,4.98,20.3295804467487,23.6505980793647
43.1,4.98,20.2284784348186,23.7517000912948
43.201,4.98,20.3295804467487,23.7517000912948
43.3,4.98,20.2284784348186,23.7517000912948
43.4,4.98,20.2284784348186,23.7517000912948
43.501,4.98,20.2284784348186,23.7517000912948
43.6,4.975,20.3295804467487,23.8528021032248
43.7,4.975,20.2284784348186,23.8528021032248
43.8,4.975,20.2284784348186,23.8528021032248
43.9,4.985,20.3295804467487,23.8528021032248
44,4.98,20.1702782375632,23.8528021032248
44.099,4.98,20.1702782375632,23.8528021032248
44.201,4.98,20.1702782375632,23.9539041151548
44.3,4.98,20.1702782375632,23.9539041151548
44.4,4.98,20.2713802494933,23.8528021032248
44.501,4.98,20.2713802494933,23.9539041151548
44.601,4.98,20.1702782375632,23.9539041151548
44.701,4.985,20.1702782375632,23.9539041151548
44.799,4.98,20.2713802494933,23.9539041151548
44.901,4.975,20.1702782375632,23.9539041151548
44.999,4.98,20.1702782375632,24.0550061270849
45.1,4.98,20.3295804467487,24.0550061270849
45.2,4.98,20.2284784348186,23.9539041151548
45.3,4.975,20.2284784348186,24.0550061270849
45.401,4.98,20.2284784348186,24.0550061270849
45.499,4.975,20.3295804467487,24.0550061270849
45.6,4.98,20.3295804467487,24.0550061270849
45.702,4.98,20.2284784348186,24.0550061270849
45.801,4.98,20.3295804467487,24.1561081390149
45.9,4.985,20.2284784348186,24.0550061270849
46,4.985,20.2284784348186,24.0550061270849
46.1,4.975,20.2284784348186,24.0550061270849
46.201,4.98,20.2284784348186,24.0550061270849
46.301,4.975,20.2284784348186,24.0550061270849
46.399,4.98,20.2284784348186,24.0550061270849
46.5,4.98,20.2284784348186,24.0550061270849
46.6,4.98,20.2284784348186,24.0550061270849
46.7,4.98,20.2284784348186,24.0550061270849
46.8,4.98,20.3295804467487,24.0550061270849
46.902,4.98,20.3295804467487,24.0550061270849
47,4.975,20.2284784348186,24.1561081390149
47.1,4.98,20.3295804467487,24.1561081390149
47.201,4.98,20.3295804467487,24.1561081390149
47.302,4.98,20.2713802494933,24.0550061270849
47.4,4.98,20.1702782375632,24.0550061270849
47.501,4.98,20.1702782375632,24.0550061270849
47.601,4.98,20.2713802494933,24.0550061270849
47.7,4.98,20.1702782375632,24.0550061270849
47.801,4.98,20.1702782375632,24.0550061270849
47.9,4.98,20.1702782375632,24.0550061270849
48,4.98,20.1702782375632,24.0550061270849
48.1,4.975,20.1702782375632,24.0550061270849
48.199,4.98,20.2713802494933,24.0550061270849
48.3,4.98,20.1702782375632,24.1561081390149
48.4,4.975,20.2284784348186,24.0978069206383
48.5,4.975,20.3295804467487,23.9967049087083
48.6,4.975,20.3295804467487,23.9967049087083
48.7,4.98,20.2284784348186,23.9967049087083
48.8,4.985,20.2284784348186,23.9967049087083
48.9,4.975,20.2284784348186,23.9967049087083
49,4.975,20.2284784348186,23.9967049087083
49.099,4.98,20.3295804467487,23.9967049087083
49.199,4.98,20.3295804467487,23.9967049087083
49.3,4.98,20.3295804467487,23.9967049087083
49.401,4.975,20.2284784348186,23.9967049087083
49.5,4.975,20.2713802494933,24.0550061270849
49.599,4.98,20.2713802494933,23.9539041151548
49.7,4.98,20.2713802494933,24.0550061270849
49.8,4.98,20.1702782375632,24.0550061270849
49.9,4.98,20.2713802494933,23.9539041151548
50.001,4.975,20.1702782375632,23.9539041151548
50.1,4.98,20.1702782375632,24.0550061270849
50.2,4.98,20.2713802494933,24.0550061270849
50.301,4.98,20.2713802494933,23.9539041151548
50.4,4.98,20.2713802494933,23.9539041151548
50.5,4.975,20.1702782375632,24.0550061270849
50.6,4.975,20.3295804467487,24.0550061270849
50.7,4.975,20.3295804467487,24.0550061270849
50.8,4.98,20.3295804467487,23.9539041151548
50.9,4.98,20.3295804467487,23.9539041151548
51.001,4.98,20.2284784348186,24.0550061270849
51.1,4.975,20.3295804467487,24.0550061270849
51.2,4.975,20.3295804467487,23.9539041151548
51.301,4.975,20.2284784348186,23.9539041151548
51.4,4.98,20.3295804467487,23.9539041151548
51.5,4.975,20.2284784348186,23.9539041151548
51.601,4.98,20.2284784348186,24.0550061270849
51.7,4.975,20.1702782375632,24.0550061270849
51.8,4.98,20.2713802494933,23.9539041151548
51.901,4.98,20.1702782375632,23.9539041151548
52.001,4.98,20.1702782375632,23.9539041151548
52.1,4.985,20.1702782375632,24.0550061270849
52.2,4.98,20.1702782375632,23.9539041151548
52.299,4.975,20.2713802494933,23.9539041151548
52.401,4.98,20.2713802494933,23.9539041151548
52.5,4.98,20.2713802494933,23.9539041151548
52.6,4.975,20.2713802494933,23.9539041151548
52.7,4.98,20.1702782375632,23.9539041151548
52.8,4.975,20.2284784348186,24.0550061270849
52.9,4.975,20.3295804467487,24.0550061270849
53,4.985,20.2284784348186,24.0550061270849
53.1,4.98,20.3295804467487,24.0550061270849
53.201,4.98,20.2284784348186,24.0550061270849
53.3,4.975,20.3295804467487,24.0550061270849
53.401,4.98,20.2284784348186,24.0550061270849
53.5,4.975,20.3295804467487,24.0550061270849
53.6,4.98,20.3295804467487,24.0550061270849
53.7,4.98,20.3295804467487,24.0550061270849
53.8,4.98,20.3295804467487,24.0550061270849
53.901,4.98,20.2284784348186,24.0550061270849
54,4.98,20.2284784348186,24.0550061270849
54.099,4.98,20.3295804467487,24.0550061270849
54.2,4.98,20.3295804467487,24.0550061270849
54.301,4.975,20.3295804467487,24.0550061270849
54.399,4.98,20.3295804467487,24.0550061270849
54.5,4.98,20.3295804467487,24.0550061270849
54.6,4.98,20.3295804467487,24.1561081390149
54.7,4.975,20.2284784348186,24.1561081390149
54.8,4.98,20.3295804467487,24.0550061270849
54.9,4.985,20.3295804467487,24.0550061270849
55,4.975,20.2284784348186,24.257210150945
55.1,4.98,20.3295804467487,24.1561081390149
55.2,4.975,20.2284784348186,24.1561081390149
55.301,4.985,20.2284784348186,24.1561081390149
55.4,4.98,20.3295804467487,24.1561081390149
55.499,4.98,20.2284784348186,24.0550061270849
55.6,4.98,20.3295804467487,24.1561081390149
55.701,4.98,20.3295804467487,24.0550061270849
55.801,4.98,20.3295804467487,24.0550061270849
55.899,4.98,20.3295804467487,24.0550061270849
56,4.98,20.3295804467487,24.0550061270849
56.101,4.98,20.2284784348186,24.1561081390149
56.2,4.975,20.2284784348186,24.0550061270849
56.3,4.98,20.3295804467487,24.0550061270849
56.4,4.98,20.2284784348186,24.0550061270849
56.5,4.975,20.3295804467487,23.9539041151548
56.601,4.975,20.3295804467487,23.9539041151548
56.699,4.975,20.3295804467487,23.9539041151548
56.8,4.975,20.2284784348186,23.9539041151548
56.901,4.985,20.2284784348186,23.9539041151548
56.999,4.975,20.3295804467487,23.9539041151548
57.101,4.98,20.3295804467487,23.9539041151548
57.2,4.98,20.1273764228886,23.9539041151548
57.299,4.98,20.3295804467487,23.9539041151548
57.401,4.975,20.3295804467487,23.9539041151548
57.499,4.98,20.2284784348186,23.9539041151548
